Blue,256,1260
Blue,264,1425
Blue,256,1573
Blue,256,1735
Blue,259,1917
Blue,269,2131
Blue,1140,1122
Blue,1147,1430
Blue,677,254
Blue,847,259
Blue,1009,269
Blue,1183,277
Blue,1183,2277
Blue,1319,2267
Blue,1299,1437
Blue,1301,1129
Blue,1342,277
Blue,1522,272
Blue,1466,1140
Blue,1468,1427
Blue,1466,2267
Blue,1661,279
Blue,1627,1137
Blue,1627,1404
Blue,1625,2264
Blue,1840,285
Blue,1805,1134
Blue,1817,1422
Blue,1817,2254
Blue,1997,292
Blue,1971,1127
Blue,1977,1412
Blue,1974,2246
Blue,2169,292
Blue,2138,1119
Blue,2138,1414
Blue,2156,2241
Blue,2333,290
Blue,2321,1119
Blue,2331,1419
Blue,2336,2231
Blue,2505,2241
Blue,2493,1427
Blue,2487,1119
Blue,2503,295
Blue,2654,295
Blue,2821,287
Blue,2973,297
Blue,3147,295
Blue,3376,590
Blue,3376,716
Blue,3381,867
Blue,3381,1037
Blue,3378,1201
Blue,3381,1358
Blue,3386,1517
Blue,3386,1671
Blue,3386,1828
Blue,3373,2015
Blue,3160,2228
Blue,3009,2223
Blue,2837,2228
Blue,2649,2228
