Yellow/Green/Blue,1435,1585
Yellow/Green/Blue,1418,1609
Yellow/Green/Blue,1401,1641
Yellow/Green/Blue,1384,1671
Yellow/Green/Blue,1365,1701
Yellow/Green/Blue,1345,1730
Yellow/Green/Blue,1326,1763
Yellow/Green/Blue,1309,1795
Yellow/Green/Blue,1292,1827
Yellow/Green/Blue,1270,1859
Yellow/Green/Blue,1253,1887
Yellow/Green/Blue,1236,1921
Yellow/Green/Blue,1211,1953
Yellow/Green/Blue,877,1686
Yellow/Green/Blue,898,1649
Yellow/Green/Blue,917,1619
Yellow/Green/Blue,937,1589
Yellow/Green/Blue,960,1557
Yellow/Green/Blue,979,1525
Yellow/Green/Blue,1001,1495
Yellow/Green/Blue,1018,1461
Yellow/Green/Blue,1035,1437
Yellow/Green/Blue,1052,1399
Yellow/Green/Blue,1104,1326
Yellow/Green/Blue,1125,1296
Yellow/Green/Blue,1138,1264
Yellow/Green/Blue,1157,1234
Yellow/Green/Blue,1176,1200
Yellow/Green/Blue,1191,1172
Yellow/Green/Blue,1213,1142
Yellow/Green/Blue,1228,1110
Yellow/Green/Blue,1243,1082
Yellow/Green/Blue,1027,1778
Yellow/Green/Blue,1048,1743
Yellow/Green/Blue,1065,1711
Yellow/Green/Blue,1080,1677
Yellow/Green/Blue,1099,1645
Yellow/Green/Blue,1121,1615
Yellow/Green/Blue,1140,1585
Yellow/Green/Blue,1157,1553
Yellow/Green/Blue,1176,1519
Yellow/Green/Blue,1091,1816
Yellow/Green/Blue,1114,1784
Yellow/Green/Blue,1134,1750
Yellow/Green/Blue,1153,1716
Yellow/Green/Blue,1174,1688
Yellow/Green/Blue,1193,1658
Yellow/Green/Blue,1208,1630
Yellow/Green/Blue,1226,1598
Yellow/Green/Blue,1243,1561
Yellow/Green/Blue,1226,1448
Yellow/Green/Blue,1238,1416
Yellow/Green/Blue,1260,1384
Yellow/Green/Blue,1277,1358
Yellow/Green/Blue,1296,1330
Yellow/Green/Blue,1313,1296
Yellow/Green/Blue,1337,1268
Yellow/Green/Blue,1290,1482
Yellow/Green/Blue,1305,1461
Yellow/Green/Blue,1324,1433
Yellow/Green/Blue,1347,1401
Yellow/Green/Blue,1362,1375
Yellow/Green/Blue,1380,1345
Yellow/Green/Blue,1399,1309
Yellow/Green/Blue,1405,1204
Yellow/Green/Blue,1444,1202
Yellow/Green/Blue,1484,1204
Yellow/Green/Blue,1478,1279
Yellow/Green/Blue,1521,1211
Yellow/Green/Blue,1519,1281
Yellow/Green/Blue,1555,1208
Yellow/Green/Blue,1553,1285
Yellow/Green/Blue,1583,1283
Yellow/Green/Blue,1589,1213
Yellow/Green/Blue,1626,1211
Yellow/Green/Blue,1621,1281
Yellow/Green/Blue,1660,1211
Yellow/Green/Blue,1658,1281
Yellow/Green/Blue,1696,1221
Yellow/Green/Blue,1698,1277
Yellow/Green/Blue,1373,1044
Yellow/Green/Blue,1328,1039
Yellow/Green/Blue,1416,1044
Yellow/Green/Blue,1452,1044
Yellow/Green/Blue,1484,1042
Yellow/Green/Blue,1521,1044
Yellow/Green/Blue,1559,1044
Yellow/Green/Blue,1596,1046
Yellow/Green/Blue,1630,1044
Yellow/Green/Blue,1666,1046
Yellow/Green/Blue,1795,1052
Yellow/Green/Blue,1754,1046
Yellow/Green/Blue,1829,1050
Yellow/Green/Blue,1870,1050
Yellow/Green/Blue,1904,1050
Yellow/Green/Blue,1940,1048
Yellow/Green/Blue,1974,1048
Yellow/Green/Blue,2013,1050
Yellow/Green/Blue,2054,1050
Yellow/Green/Blue,2088,1050
Yellow/Green/Blue,2124,1052
Yellow/Green/Blue,1786,1215
Yellow/Green/Blue,1782,1288
Yellow/Green/Blue,1825,1215
Yellow/Green/Blue,1825,1288
Yellow/Green/Blue,1861,1213
Yellow/Green/Blue,1861,1288
Yellow/Green/Blue,1897,1217
Yellow/Green/Blue,1897,1288
Yellow/Green/Blue,1936,1217
Yellow/Green/Blue,1934,1288
Yellow/Green/Blue,1972,1219
Yellow/Green/Blue,1970,1285
Yellow/Green/Blue,2009,1223
Yellow/Green/Blue,2004,1290
Yellow/Green/Blue,2045,1221
Yellow/Green/Blue,2043,1290
Yellow/Green/Blue,2084,1221
Yellow/Green/Blue,2079,1290
Yellow/Green/Blue,1583,1457
Yellow/Green/Blue,1617,1457
Yellow/Green/Blue,1656,1457
Yellow/Green/Blue,1692,1457
Yellow/Green/Blue,1726,1457
Yellow/Green/Blue,1763,1457
Yellow/Green/Blue,1801,1459
Yellow/Green/Blue,1835,1461
Yellow/Green/Blue,1872,1465
Yellow/Green/Blue,1908,1463
Yellow/Green/Blue,1942,1465
Yellow/Green/Blue,1985,1467
Yellow/Green/Blue,2021,1469
Yellow/Green/Blue,2054,1469
Yellow/Green/Blue,2379,1059
Yellow/Green/Blue,2379,1095
Yellow/Green/Blue,2379,1129
Yellow/Green/Blue,2304,1131
Yellow/Green/Blue,2306,1163
Yellow/Green/Blue,2375,1166
Yellow/Green/Blue,2295,1198
Yellow/Green/Blue,2375,1202
Yellow/Green/Blue,2306,1236
Yellow/Green/Blue,2377,1238
Yellow/Green/Blue,2308,1270
Yellow/Green/Blue,2379,1275
Yellow/Green/Blue,2306,1307
Yellow/Green/Blue,2379,1309
Yellow/Green/Blue,2306,1343
Yellow/Green/Blue,2379,1341
Yellow/Green/Blue,2302,1375
Yellow/Green/Blue,2379,1377
Yellow/Green/Blue,2304,1416
Yellow/Green/Blue,2377,1414
Yellow/Green/Blue,2302,1450
Yellow/Green/Blue,2372,1450
Yellow/Green/Blue,2302,1487
Yellow/Green/Blue,2366,1491
Yellow/Green/Blue,2302,1517
Yellow/Green/Blue,2364,1523
Yellow/Green/Blue,2300,1555
Yellow/Green/Blue,2364,1557
Yellow/Green/Blue,2300,1596
Yellow/Green/Blue,2362,1596
Yellow/Green/Blue,2364,1628
Yellow/Green/Blue,2317,1630
Yellow/Green/Blue,2362,1671
Yellow/Green/Blue,2370,1705
Yellow/Green/Blue,2308,1668
Yellow/Green/Blue,2310,1707
Yellow/Green/Blue,2631,883
Yellow/Green/Blue,2550,885
Yellow/Green/Blue,2629,920
Yellow/Green/Blue,2552,917
Yellow/Green/Blue,2554,954
Yellow/Green/Blue,2629,956
Yellow/Green/Blue,2550,990
Yellow/Green/Blue,2627,990
Yellow/Green/Blue,2550,1024
Yellow/Green/Blue,2625,1027
Yellow/Green/Blue,2548,1061
Yellow/Green/Blue,2621,1063
Yellow/Green/Blue,2544,1095
Yellow/Green/Blue,2621,1099
Yellow/Green/Blue,2548,1134
Yellow/Green/Blue,2618,1134
Yellow/Green/Blue,2554,1168
Yellow/Green/Blue,2618,1168
Yellow/Green/Blue,2552,1204
Yellow/Green/Blue,2621,1204
Yellow/Green/Blue,2554,1241
Yellow/Green/Blue,2618,1241
Yellow/Green/Blue,2552,1275
Yellow/Green/Blue,2621,1275
Yellow/Green/Blue,2554,1386
Yellow/Green/Blue,2621,1388
Yellow/Green/Blue,2552,1420
Yellow/Green/Blue,2618,1422
Yellow/Green/Blue,2550,1459
Yellow/Green/Blue,2616,1461
Yellow/Green/Blue,2552,1495
Yellow/Green/Blue,2616,1495
Yellow/Green/Blue,2550,1529
Yellow/Green/Blue,2618,1531
Yellow/Green/Blue,2550,1564
Yellow/Green/Blue,2616,1570
Yellow/Green/Blue,2554,1602
Yellow/Green/Blue,2616,1602
Yellow/Green/Blue,2559,1636
Yellow/Green/Blue,2614,1636
Yellow/Green/Blue,2554,1671
Yellow/Green/Blue,2614,1673
Yellow/Green/Blue,2552,1709
Yellow/Green/Blue,2616,1711
Yellow/Green/Blue,2556,1748
Yellow/Green/Blue,2614,1748
Yellow/Green/Blue,2552,1782
Yellow/Green/Blue,2614,1784
Yellow/Green/Blue,2802,887
Yellow/Green/Blue,2882,885
Yellow/Green/Blue,2800,924
Yellow/Green/Blue,2877,926
Yellow/Green/Blue,2800,962
Yellow/Green/Blue,2875,962
Yellow/Green/Blue,2798,994
Yellow/Green/Blue,2871,997
Yellow/Green/Blue,2800,1031
Yellow/Green/Blue,2875,1035
Yellow/Green/Blue,2802,1065
Yellow/Green/Blue,2875,1069
Yellow/Green/Blue,2802,1101
Yellow/Green/Blue,2869,1106
Yellow/Green/Blue,2802,1138
Yellow/Green/Blue,2869,1138
Yellow/Green/Blue,2798,1170
Yellow/Green/Blue,2867,1176
Yellow/Green/Blue,2805,1208
Yellow/Green/Blue,2869,1213
Yellow/Green/Blue,2798,1247
Yellow/Green/Blue,2869,1249
Yellow/Green/Blue,2800,1281
Yellow/Green/Blue,2869,1283
Yellow/Green/Blue,2798,1388
Yellow/Green/Blue,2867,1390
Yellow/Green/Blue,2798,1420
Yellow/Green/Blue,2865,1425
Yellow/Green/Blue,2798,1459
Yellow/Green/Blue,2869,1463
Yellow/Green/Blue,2805,1495
Yellow/Green/Blue,2869,1499
Yellow/Green/Blue,2807,1534
Yellow/Green/Blue,2867,1536
Yellow/Green/Blue,2800,1570
Yellow/Green/Blue,2867,1572
Yellow/Green/Blue,2802,1609
Yellow/Green/Blue,2867,1611
Yellow/Green/Blue,2796,1643
Yellow/Green/Blue,2867,1645
Yellow/Green/Blue,2802,1679
Yellow/Green/Blue,2865,1681
Yellow/Green/Blue,2805,1713
Yellow/Green/Blue,2867,1718
Yellow/Green/Blue,2800,1750
Yellow/Green/Blue,2869,1754
Yellow/Green/Blue,2798,1786
Yellow/Green/Blue,2865,1790
Yellow/Green/Blue,3055,894
Yellow/Green/Blue,3130,894
Yellow/Green/Blue,3053,932
Yellow/Green/Blue,3126,932
Yellow/Green/Blue,3049,967
Yellow/Green/Blue,3121,967
Yellow/Green/Blue,3049,1003
Yellow/Green/Blue,3123,1003
Yellow/Green/Blue,3046,1039
Yellow/Green/Blue,3121,1037
Yellow/Green/Blue,3049,1071
Yellow/Green/Blue,3121,1076
Yellow/Green/Blue,3049,1110
Yellow/Green/Blue,3119,1112
Yellow/Green/Blue,3049,1146
Yellow/Green/Blue,3117,1146
Yellow/Green/Blue,3046,1181
Yellow/Green/Blue,3117,1178
Yellow/Green/Blue,3046,1217
Yellow/Green/Blue,3117,1219
Yellow/Green/Blue,3046,1253
Yellow/Green/Blue,3117,1253
Yellow/Green/Blue,3046,1288
Yellow/Green/Blue,3119,1290
Yellow/Green/Blue,3055,1395
Yellow/Green/Blue,3119,1397
Yellow/Green/Blue,3055,1433
Yellow/Green/Blue,3117,1431
Yellow/Green/Blue,3053,1467
Yellow/Green/Blue,3115,1467
Yellow/Green/Blue,3051,1502
Yellow/Green/Blue,3113,1504
Yellow/Green/Blue,3053,1540
Yellow/Green/Blue,3115,1542
Yellow/Green/Blue,3051,1576
Yellow/Green/Blue,3117,1579
Yellow/Green/Blue,3049,1611
Yellow/Green/Blue,3115,1613
Yellow/Green/Blue,3049,1647
Yellow/Green/Blue,3115,1649
Yellow/Green/Blue,3046,1683
Yellow/Green/Blue,3111,1686
Yellow/Green/Blue,3049,1720
Yellow/Green/Blue,3113,1722
Yellow/Green/Blue,3046,1754
Yellow/Green/Blue,3113,1756
Yellow/Green/Blue,3057,1790
Yellow/Green/Blue,3117,1793
Yellow/Green/Blue,3299,900
Yellow/Green/Blue,3374,900
Yellow/Green/Blue,3299,937
Yellow/Green/Blue,3372,937
Yellow/Green/Blue,3297,971
Yellow/Green/Blue,3369,973
Yellow/Green/Blue,3297,1007
Yellow/Green/Blue,3367,1007
Yellow/Green/Blue,3292,1044
Yellow/Green/Blue,3367,1044
Yellow/Green/Blue,3295,1076
Yellow/Green/Blue,3363,1078
Yellow/Green/Blue,3299,1114
Yellow/Green/Blue,3365,1114
Yellow/Green/Blue,3299,1151
Yellow/Green/Blue,3367,1151
Yellow/Green/Blue,3297,1185
Yellow/Green/Blue,3367,1187
Yellow/Green/Blue,3297,1219
Yellow/Green/Blue,3367,1219
Yellow/Green/Blue,3299,1255
Yellow/Green/Blue,3363,1260
Yellow/Green/Blue,3301,1292
Yellow/Green/Blue,3365,1298
Yellow/Green/Blue,3295,1401
Yellow/Green/Blue,3295,1401
Yellow/Green/Blue,3367,1403
Yellow/Green/Blue,3297,1437
Yellow/Green/Blue,3367,1435
Yellow/Green/Blue,3301,1472
Yellow/Green/Blue,3365,1474
Yellow/Green/Blue,3297,1506
Yellow/Green/Blue,3365,1510
Yellow/Green/Blue,3295,1544
Yellow/Green/Blue,3363,1544
Yellow/Green/Blue,3299,1574
Yellow/Green/Blue,3361,1581
Yellow/Green/Blue,3297,1617
Yellow/Green/Blue,3359,1617
Yellow/Green/Blue,3303,1651
Yellow/Green/Blue,3359,1658
Yellow/Green/Blue,3299,1690
Yellow/Green/Blue,3363,1694
Yellow/Green/Blue,3303,1724
Yellow/Green/Blue,3363,1728
Yellow/Green/Blue,3307,1763
Yellow/Green/Blue,3359,1763
Yellow/Green/Blue,3303,1797
Yellow/Green/Blue,3357,1799
Yellow/Green/Blue,3541,905
Yellow/Green/Blue,3538,941
Yellow/Green/Blue,3536,977
Yellow/Green/Blue,3534,1012
Yellow/Green/Blue,3532,1048
Yellow/Green/Blue,3532,1082
Yellow/Green/Blue,3532,1119
Yellow/Green/Blue,3530,1153
Yellow/Green/Blue,3526,1191
Yellow/Green/Blue,3530,1232
Handicap,3536,1433
Handicap,3530,1523
Handicap,3534,1589
Handicap,3528,1630
Handicap,3526,1703
Handicap,3530,1752
Handicap,3526,1822
