Blue,661,2342
Blue,701,2316
Blue,733,2290
Blue,770,2270
Blue,818,2242
Blue,850,2219
Blue,887,2193
Blue,932,2168
Blue,969,2142
Blue,553,2014
Blue,607,2011
Blue,653,2011
Blue,684,2011
Blue,727,2005
Blue,784,2002
Blue,827,2002
Blue,875,2008
Blue,930,2008
Blue,967,2005
Blue,1009,1999
Blue,1078,1788
Blue,1027,1788
Blue,978,1785
Blue,932,1788
Blue,881,1785
Blue,835,1788
Blue,790,1788
Blue,744,1788
Blue,696,1788
Blue,647,1788
Blue,601,1788
Blue,556,1785
Blue,502,1706
Blue,559,1706
Blue,601,1706
Blue,653,1700
Blue,698,1700
Blue,741,1700
Blue,790,1703
Blue,835,1706
Blue,881,1703
Blue,924,1703
Blue,972,1706
Blue,1015,1706
Blue,1075,1703
Blue,1380,1703
Blue,1426,1703
Blue,1472,1706
Blue,1520,1700
Blue,1574,1706
Blue,1868,1663
Blue,1868,1606
Blue,1868,1512
Blue,1611,1472
Blue,1560,1474
Blue,1512,1472
Blue,1463,1466
Blue,1415,1469
Blue,1372,1469
Blue,1329,1469
Blue,1280,1466
Blue,1232,1469
Blue,1169,1469
Blue,1081,1460
Blue,1029,1463
Blue,975,1466
Blue,927,1466
Blue,884,1472
Blue,838,1472
Blue,790,1469
Blue,741,1469
Blue,698,1472
Blue,653,1469
Blue,607,1469
Blue,559,1469
Blue,510,1466
Blue,233,1283
Blue,236,1235
Blue,236,1189
Blue,233,1141
Blue,233,1086
Blue,233,1047
Blue,510,1303
Blue,553,1303
Blue,601,1300
Blue,650,1300
Blue,696,1303
Blue,750,1306
Blue,793,1306
Blue,841,1306
Blue,884,1312
Blue,932,1312
Blue,984,1309
Blue,1024,1306
Blue,1081,1315
Blue,1166,1309
Blue,1235,1312
Blue,1278,1320
Blue,1320,1315
Blue,1366,1315
Blue,1415,1312
Blue,1460,1318
Blue,1509,1320
Blue,1560,1323
Blue,1600,1323
Blue,1962,1323
Blue,2005,1329
Blue,2048,1323
Blue,2096,1323
Blue,2145,1320
Blue,2878,1326
Blue,2921,1326
Blue,3029,1326
Blue,3397,1186
Blue,3352,1223
Blue,3303,1241
Blue,3260,1258
Blue,3218,1286
Blue,3172,1312
Blue,3246,773
Blue,3277,818
Blue,3303,855
Blue,3326,895
Blue,3354,944
Blue,3377,975
Blue,3403,1012
Blue,3141,576
Blue,3163,624
Blue,3192,664
Blue,3215,707
Blue,3086,507
Blue,2784,1106
Blue,2847,1112
Blue,2895,1115
Blue,2941,1112
Blue,2984,1115
Blue,3038,1115
Blue,3098,1012
Blue,3038,1012
Blue,2986,1009
Blue,2935,1009
Blue,2895,1007
Blue,2850,1007
Blue,2795,1004
Blue,2693,1115
Blue,2636,1109
Blue,2584,1109
Blue,2536,1109
Blue,2493,1106
Blue,2456,1104
Blue,2407,1104
Blue,2356,1104
Blue,2307,1104
Blue,2262,1098
Blue,2262,1004
Blue,2307,1007
Blue,2350,1004
Blue,2399,1004
Blue,2442,1004
Blue,2487,1004
Blue,2539,1001
Blue,2581,1007
Blue,2633,1007
Blue,2681,1009
Blue,2151,1095
Blue,2156,1009
Blue,2102,1001
Blue,2051,1001
Blue,2005,1001
Blue,1959,1001
Blue,1917,1001
Blue,1865,995
Blue,1822,995
Blue,1728,995
Blue,1774,995
Blue,1723,1092
Blue,1763,1089
Blue,1811,1089
Blue,1860,1089
Blue,1908,1092
Blue,1962,1092
Blue,2002,1092
Blue,2042,1092
Blue,2096,1095
Blue,1611,1084
Blue,1560,1089
Blue,1514,1084
Blue,1469,1081
Blue,1426,1081
Blue,1386,1081
Blue,1329,1086
Blue,1283,1086
Blue,1241,1086
Blue,1195,1089
Blue,1198,992
Blue,1243,995
Blue,1283,998
Blue,1329,1004
Blue,1392,1004
Blue,1434,1007
