Yellow/Blue/Green,97,1039
Yellow/Blue/Green,182,1034
Yellow/Blue/Green,246,1032
Yellow/Blue/Green,328,1027
Yellow/Blue/Green,400,1027
Yellow/Blue/Green,477,1027
Yellow/Blue/Green,554,1032
Yellow/Blue/Green,616,1032
Yellow/Blue/Green,698,1042
Yellow/Blue/Green,767,1042
Yellow/Blue/Green,831,1042
Yellow/Blue/Green,754,1407
Yellow/Blue/Green,834,1401
Yellow/Blue/Green,896,1399
Yellow/Blue/Green,916,1047
Yellow/Blue/Green,1104,1050
Yellow/Blue/Green,1175,1052
Yellow/Blue/Green,1250,1052
Yellow/Blue/Green,1314,1052
Yellow/Blue/Green,1396,1052
Yellow/Blue/Green,1083,1401
Yellow/Blue/Green,1165,1412
Yellow/Blue/Green,1237,1409
Yellow/Blue/Green,1312,1412
Yellow/Blue/Green,1378,1412
Yellow/Blue/Green,1463,1419
Yellow/Blue/Green,1468,1062
Yellow/Blue/Green,1537,1060
Yellow/Blue/Green,1530,1422
Yellow/Blue/Green,1612,1062
Yellow/Blue/Green,1599,1417
Yellow/Blue/Green,1681,1062
Yellow/Blue/Green,1748,1057
Yellow/Blue/Green,1663,1422
Yellow/Blue/Green,1743,1422
Yellow/Blue/Green,1943,1055
Yellow/Blue/Green,1930,1419
Yellow/Blue/Green,2018,1060
Yellow/Blue/Green,1992,1419
Yellow/Blue/Green,2090,1055
Yellow/Blue/Green,2077,1422
Yellow/Blue/Green,2143,1422
Yellow/Blue/Green,2161,1060
Yellow/Blue/Green,2236,1060
Yellow/Blue/Green,2303,1060
Yellow/Blue/Green,2382,1062
Yellow/Blue/Green,2457,1068
Yellow/Blue/Green,2226,1430
Yellow/Blue/Green,2297,1430
Yellow/Blue/Green,2377,1430
Yellow/Blue/Green,2446,1430
Yellow/Blue/Green,2518,1427
Yellow/Blue/Green,2529,1070
Yellow/Blue/Green,2773,1435
Yellow/Blue/Green,2852,1435
Yellow/Blue/Green,2932,1435
Yellow/Blue/Green,2991,1440
Yellow/Blue/Green,3073,1442
Yellow/Blue/Green,3142,1442
Yellow/Blue/Green,3217,1442
Yellow/Blue/Green,3289,1440
Yellow/Blue/Green,3360,1440
Yellow/Blue/Green,3425,1460
Yellow/Blue/Green,2778,1070
Yellow/Blue/Green,2852,1075
Yellow/Blue/Green,2924,1078
Yellow/Blue/Green,3001,1078
Yellow/Blue/Green,3083,1088
Yellow/Blue/Green,3150,1093
Yellow/Blue/Green,3219,1096
Yellow/Blue/Green,3286,1098
Yellow/Blue/Green,3366,1101
Yellow/Blue/Green,3440,1098
Yellow/Blue/Green,3515,1098
Yellow/Blue/Green,3579,1101
Handicap,302,1386
Handicap,441,1389
Handicap,539,1386
Handicap,675,1394
